image_path,mask_path
Processed_Dataset/segmentation/images\ISIC_0011123.jpg,Processed_Dataset/segmentation/masks\ISIC_0011123_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0001128.jpg,Processed_Dataset/segmentation/masks\ISIC_0001128_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0011326.jpg,Processed_Dataset/segmentation/masks\ISIC_0011326_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0012382.jpg,Processed_Dataset/segmentation/masks\ISIC_0012382_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0009932.jpg,Processed_Dataset/segmentation/masks\ISIC_0009932_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0012191.jpg,Processed_Dataset/segmentation/masks\ISIC_0012191_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0009504.jpg,Processed_Dataset/segmentation/masks\ISIC_0009504_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0011347.jpg,Processed_Dataset/segmentation/masks\ISIC_0011347_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0011220.jpg,Processed_Dataset/segmentation/masks\ISIC_0011220_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0012149.jpg,Processed_Dataset/segmentation/masks\ISIC_0012149_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0010088.jpg,Processed_Dataset/segmentation/masks\ISIC_0010088_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000177.jpg,Processed_Dataset/segmentation/masks\ISIC_0000177_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0010494.jpg,Processed_Dataset/segmentation/masks\ISIC_0010494_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0010183.jpg,Processed_Dataset/segmentation/masks\ISIC_0010183_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0011305.jpg,Processed_Dataset/segmentation/masks\ISIC_0011305_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0010320.jpg,Processed_Dataset/segmentation/masks\ISIC_0010320_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0010372.jpg,Processed_Dataset/segmentation/masks\ISIC_0010372_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000167.jpg,Processed_Dataset/segmentation/masks\ISIC_0000167_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0012177.jpg,Processed_Dataset/segmentation/masks\ISIC_0012177_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0001852.jpg,Processed_Dataset/segmentation/masks\ISIC_0001852_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0011228.jpg,Processed_Dataset/segmentation/masks\ISIC_0011228_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000113.jpg,Processed_Dataset/segmentation/masks\ISIC_0000113_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0007087.jpg,Processed_Dataset/segmentation/masks\ISIC_0007087_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0011393.jpg,Processed_Dataset/segmentation/masks\ISIC_0011393_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000057.jpg,Processed_Dataset/segmentation/masks\ISIC_0000057_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000166.jpg,Processed_Dataset/segmentation/masks\ISIC_0000166_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000495.jpg,Processed_Dataset/segmentation/masks\ISIC_0000495_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000228.jpg,Processed_Dataset/segmentation/masks\ISIC_0000228_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0012266.jpg,Processed_Dataset/segmentation/masks\ISIC_0012266_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000011.jpg,Processed_Dataset/segmentation/masks\ISIC_0000011_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0010863.jpg,Processed_Dataset/segmentation/masks\ISIC_0010863_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0011149.jpg,Processed_Dataset/segmentation/masks\ISIC_0011149_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000549.jpg,Processed_Dataset/segmentation/masks\ISIC_0000549_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000288.jpg,Processed_Dataset/segmentation/masks\ISIC_0000288_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0010346.jpg,Processed_Dataset/segmentation/masks\ISIC_0010346_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0011362.jpg,Processed_Dataset/segmentation/masks\ISIC_0011362_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0010323.jpg,Processed_Dataset/segmentation/masks\ISIC_0010323_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0012261.jpg,Processed_Dataset/segmentation/masks\ISIC_0012261_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0008913.jpg,Processed_Dataset/segmentation/masks\ISIC_0008913_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000410.jpg,Processed_Dataset/segmentation/masks\ISIC_0000410_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0011334.jpg,Processed_Dataset/segmentation/masks\ISIC_0011334_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000300.jpg,Processed_Dataset/segmentation/masks\ISIC_0000300_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000165.jpg,Processed_Dataset/segmentation/masks\ISIC_0000165_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0001134.jpg,Processed_Dataset/segmentation/masks\ISIC_0001134_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0009533.jpg,Processed_Dataset/segmentation/masks\ISIC_0009533_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0012425.jpg,Processed_Dataset/segmentation/masks\ISIC_0012425_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0012258.jpg,Processed_Dataset/segmentation/masks\ISIC_0012258_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0003657.jpg,Processed_Dataset/segmentation/masks\ISIC_0003657_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0010452.jpg,Processed_Dataset/segmentation/masks\ISIC_0010452_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0001216.jpg,Processed_Dataset/segmentation/masks\ISIC_0001216_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0012134.jpg,Processed_Dataset/segmentation/masks\ISIC_0012134_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000161.jpg,Processed_Dataset/segmentation/masks\ISIC_0000161_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000494.jpg,Processed_Dataset/segmentation/masks\ISIC_0000494_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0010492.jpg,Processed_Dataset/segmentation/masks\ISIC_0010492_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0012248.jpg,Processed_Dataset/segmentation/masks\ISIC_0012248_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0009888.jpg,Processed_Dataset/segmentation/masks\ISIC_0009888_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0001103.jpg,Processed_Dataset/segmentation/masks\ISIC_0001103_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000207.jpg,Processed_Dataset/segmentation/masks\ISIC_0000207_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0008347.jpg,Processed_Dataset/segmentation/masks\ISIC_0008347_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000157.jpg,Processed_Dataset/segmentation/masks\ISIC_0000157_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0010014.jpg,Processed_Dataset/segmentation/masks\ISIC_0010014_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0010588.jpg,Processed_Dataset/segmentation/masks\ISIC_0010588_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000218.jpg,Processed_Dataset/segmentation/masks\ISIC_0000218_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0010329.jpg,Processed_Dataset/segmentation/masks\ISIC_0010329_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000324.jpg,Processed_Dataset/segmentation/masks\ISIC_0000324_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000341.jpg,Processed_Dataset/segmentation/masks\ISIC_0000341_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0012151.jpg,Processed_Dataset/segmentation/masks\ISIC_0012151_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000492.jpg,Processed_Dataset/segmentation/masks\ISIC_0000492_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000135.jpg,Processed_Dataset/segmentation/masks\ISIC_0000135_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000223.jpg,Processed_Dataset/segmentation/masks\ISIC_0000223_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0010206.jpg,Processed_Dataset/segmentation/masks\ISIC_0010206_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000277.jpg,Processed_Dataset/segmentation/masks\ISIC_0000277_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0012278.jpg,Processed_Dataset/segmentation/masks\ISIC_0012278_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0012256.jpg,Processed_Dataset/segmentation/masks\ISIC_0012256_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000474.jpg,Processed_Dataset/segmentation/masks\ISIC_0000474_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0010236.jpg,Processed_Dataset/segmentation/masks\ISIC_0010236_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000243.jpg,Processed_Dataset/segmentation/masks\ISIC_0000243_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0009564.jpg,Processed_Dataset/segmentation/masks\ISIC_0009564_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000001.jpg,Processed_Dataset/segmentation/masks\ISIC_0000001_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000124.jpg,Processed_Dataset/segmentation/masks\ISIC_0000124_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0009943.jpg,Processed_Dataset/segmentation/masks\ISIC_0009943_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0012298.jpg,Processed_Dataset/segmentation/masks\ISIC_0012298_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0010487.jpg,Processed_Dataset/segmentation/masks\ISIC_0010487_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0012335.jpg,Processed_Dataset/segmentation/masks\ISIC_0012335_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0012233.jpg,Processed_Dataset/segmentation/masks\ISIC_0012233_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000538.jpg,Processed_Dataset/segmentation/masks\ISIC_0000538_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0011348.jpg,Processed_Dataset/segmentation/masks\ISIC_0011348_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0009896.jpg,Processed_Dataset/segmentation/masks\ISIC_0009896_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0012173.jpg,Processed_Dataset/segmentation/masks\ISIC_0012173_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000368.jpg,Processed_Dataset/segmentation/masks\ISIC_0000368_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0009869.jpg,Processed_Dataset/segmentation/masks\ISIC_0009869_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0009955.jpg,Processed_Dataset/segmentation/masks\ISIC_0009955_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0010571.jpg,Processed_Dataset/segmentation/masks\ISIC_0010571_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0009035.jpg,Processed_Dataset/segmentation/masks\ISIC_0009035_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0009188.jpg,Processed_Dataset/segmentation/masks\ISIC_0009188_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0012358.jpg,Processed_Dataset/segmentation/masks\ISIC_0012358_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0012206.jpg,Processed_Dataset/segmentation/masks\ISIC_0012206_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0010075.jpg,Processed_Dataset/segmentation/masks\ISIC_0010075_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0009800.jpg,Processed_Dataset/segmentation/masks\ISIC_0009800_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0010861.jpg,Processed_Dataset/segmentation/masks\ISIC_0010861_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0004309.jpg,Processed_Dataset/segmentation/masks\ISIC_0004309_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0009925.jpg,Processed_Dataset/segmentation/masks\ISIC_0009925_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0006711.jpg,Processed_Dataset/segmentation/masks\ISIC_0006711_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0011298.jpg,Processed_Dataset/segmentation/masks\ISIC_0011298_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0002469.jpg,Processed_Dataset/segmentation/masks\ISIC_0002469_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0011146.jpg,Processed_Dataset/segmentation/masks\ISIC_0011146_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0002976.jpg,Processed_Dataset/segmentation/masks\ISIC_0002976_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0010010.jpg,Processed_Dataset/segmentation/masks\ISIC_0010010_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0012210.jpg,Processed_Dataset/segmentation/masks\ISIC_0012210_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0001191.jpg,Processed_Dataset/segmentation/masks\ISIC_0001191_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000104.jpg,Processed_Dataset/segmentation/masks\ISIC_0000104_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0011084.jpg,Processed_Dataset/segmentation/masks\ISIC_0011084_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0005247.jpg,Processed_Dataset/segmentation/masks\ISIC_0005247_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0010000.jpg,Processed_Dataset/segmentation/masks\ISIC_0010000_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0010249.jpg,Processed_Dataset/segmentation/masks\ISIC_0010249_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0010339.jpg,Processed_Dataset/segmentation/masks\ISIC_0010339_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0011114.jpg,Processed_Dataset/segmentation/masks\ISIC_0011114_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000227.jpg,Processed_Dataset/segmentation/masks\ISIC_0000227_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000484.jpg,Processed_Dataset/segmentation/masks\ISIC_0000484_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0010074.jpg,Processed_Dataset/segmentation/masks\ISIC_0010074_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0010263.jpg,Processed_Dataset/segmentation/masks\ISIC_0010263_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000489.jpg,Processed_Dataset/segmentation/masks\ISIC_0000489_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0010034.jpg,Processed_Dataset/segmentation/masks\ISIC_0010034_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0012182.jpg,Processed_Dataset/segmentation/masks\ISIC_0012182_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0011098.jpg,Processed_Dataset/segmentation/masks\ISIC_0011098_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0009583.jpg,Processed_Dataset/segmentation/masks\ISIC_0009583_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0008507.jpg,Processed_Dataset/segmentation/masks\ISIC_0008507_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0010552.jpg,Processed_Dataset/segmentation/masks\ISIC_0010552_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0009975.jpg,Processed_Dataset/segmentation/masks\ISIC_0009975_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0009928.jpg,Processed_Dataset/segmentation/masks\ISIC_0009928_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000108.jpg,Processed_Dataset/segmentation/masks\ISIC_0000108_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0010093.jpg,Processed_Dataset/segmentation/masks\ISIC_0010093_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000499.jpg,Processed_Dataset/segmentation/masks\ISIC_0000499_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0001374.jpg,Processed_Dataset/segmentation/masks\ISIC_0001374_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0011164.jpg,Processed_Dataset/segmentation/masks\ISIC_0011164_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0011140.jpg,Processed_Dataset/segmentation/masks\ISIC_0011140_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0010455.jpg,Processed_Dataset/segmentation/masks\ISIC_0010455_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0010056.jpg,Processed_Dataset/segmentation/masks\ISIC_0010056_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000221.jpg,Processed_Dataset/segmentation/masks\ISIC_0000221_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000148.jpg,Processed_Dataset/segmentation/masks\ISIC_0000148_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0011131.jpg,Processed_Dataset/segmentation/masks\ISIC_0011131_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000044.jpg,Processed_Dataset/segmentation/masks\ISIC_0000044_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0011081.jpg,Processed_Dataset/segmentation/masks\ISIC_0011081_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000255.jpg,Processed_Dataset/segmentation/masks\ISIC_0000255_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000465.jpg,Processed_Dataset/segmentation/masks\ISIC_0000465_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000336.jpg,Processed_Dataset/segmentation/masks\ISIC_0000336_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000513.jpg,Processed_Dataset/segmentation/masks\ISIC_0000513_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000483.jpg,Processed_Dataset/segmentation/masks\ISIC_0000483_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0007344.jpg,Processed_Dataset/segmentation/masks\ISIC_0007344_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0011397.jpg,Processed_Dataset/segmentation/masks\ISIC_0011397_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0011205.jpg,Processed_Dataset/segmentation/masks\ISIC_0011205_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0009868.jpg,Processed_Dataset/segmentation/masks\ISIC_0009868_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0011374.jpg,Processed_Dataset/segmentation/masks\ISIC_0011374_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0002438.jpg,Processed_Dataset/segmentation/masks\ISIC_0002438_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000068.jpg,Processed_Dataset/segmentation/masks\ISIC_0000068_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000017.jpg,Processed_Dataset/segmentation/masks\ISIC_0000017_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0012126.jpg,Processed_Dataset/segmentation/masks\ISIC_0012126_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0011156.jpg,Processed_Dataset/segmentation/masks\ISIC_0011156_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0001262.jpg,Processed_Dataset/segmentation/masks\ISIC_0001262_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000466.jpg,Processed_Dataset/segmentation/masks\ISIC_0000466_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000208.jpg,Processed_Dataset/segmentation/masks\ISIC_0000208_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0010028.jpg,Processed_Dataset/segmentation/masks\ISIC_0010028_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000239.jpg,Processed_Dataset/segmentation/masks\ISIC_0000239_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0010070.jpg,Processed_Dataset/segmentation/masks\ISIC_0010070_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0011169.jpg,Processed_Dataset/segmentation/masks\ISIC_0011169_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0010321.jpg,Processed_Dataset/segmentation/masks\ISIC_0010321_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000393.jpg,Processed_Dataset/segmentation/masks\ISIC_0000393_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0009969.jpg,Processed_Dataset/segmentation/masks\ISIC_0009969_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000343.jpg,Processed_Dataset/segmentation/masks\ISIC_0000343_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0011079.jpg,Processed_Dataset/segmentation/masks\ISIC_0011079_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000554.jpg,Processed_Dataset/segmentation/masks\ISIC_0000554_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0010175.jpg,Processed_Dataset/segmentation/masks\ISIC_0010175_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000313.jpg,Processed_Dataset/segmentation/masks\ISIC_0000313_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0010605.jpg,Processed_Dataset/segmentation/masks\ISIC_0010605_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000222.jpg,Processed_Dataset/segmentation/masks\ISIC_0000222_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000179.jpg,Processed_Dataset/segmentation/masks\ISIC_0000179_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0009979.jpg,Processed_Dataset/segmentation/masks\ISIC_0009979_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000493.jpg,Processed_Dataset/segmentation/masks\ISIC_0000493_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0009947.jpg,Processed_Dataset/segmentation/masks\ISIC_0009947_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0011338.jpg,Processed_Dataset/segmentation/masks\ISIC_0011338_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0005555.jpg,Processed_Dataset/segmentation/masks\ISIC_0005555_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0011085.jpg,Processed_Dataset/segmentation/masks\ISIC_0011085_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0011092.jpg,Processed_Dataset/segmentation/masks\ISIC_0011092_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0011292.jpg,Processed_Dataset/segmentation/masks\ISIC_0011292_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000226.jpg,Processed_Dataset/segmentation/masks\ISIC_0000226_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000038.jpg,Processed_Dataset/segmentation/masks\ISIC_0000038_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0010047.jpg,Processed_Dataset/segmentation/masks\ISIC_0010047_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0001769.jpg,Processed_Dataset/segmentation/masks\ISIC_0001769_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0012391.jpg,Processed_Dataset/segmentation/masks\ISIC_0012391_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000100.jpg,Processed_Dataset/segmentation/masks\ISIC_0000100_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0010347.jpg,Processed_Dataset/segmentation/masks\ISIC_0010347_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0005548.jpg,Processed_Dataset/segmentation/masks\ISIC_0005548_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0010053.jpg,Processed_Dataset/segmentation/masks\ISIC_0010053_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000269.jpg,Processed_Dataset/segmentation/masks\ISIC_0000269_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000016.jpg,Processed_Dataset/segmentation/masks\ISIC_0000016_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000366.jpg,Processed_Dataset/segmentation/masks\ISIC_0000366_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0008029.jpg,Processed_Dataset/segmentation/masks\ISIC_0008029_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000479.jpg,Processed_Dataset/segmentation/masks\ISIC_0000479_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000185.jpg,Processed_Dataset/segmentation/masks\ISIC_0000185_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0010216.jpg,Processed_Dataset/segmentation/masks\ISIC_0010216_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000023.jpg,Processed_Dataset/segmentation/masks\ISIC_0000023_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0009860.jpg,Processed_Dataset/segmentation/masks\ISIC_0009860_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0011382.jpg,Processed_Dataset/segmentation/masks\ISIC_0011382_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0010201.jpg,Processed_Dataset/segmentation/masks\ISIC_0010201_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0012332.jpg,Processed_Dataset/segmentation/masks\ISIC_0012332_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0005187.jpg,Processed_Dataset/segmentation/masks\ISIC_0005187_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0012357.jpg,Processed_Dataset/segmentation/masks\ISIC_0012357_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0009931.jpg,Processed_Dataset/segmentation/masks\ISIC_0009931_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0010496.jpg,Processed_Dataset/segmentation/masks\ISIC_0010496_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000210.jpg,Processed_Dataset/segmentation/masks\ISIC_0000210_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0010574.jpg,Processed_Dataset/segmentation/masks\ISIC_0010574_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0009944.jpg,Processed_Dataset/segmentation/masks\ISIC_0009944_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0001871.jpg,Processed_Dataset/segmentation/masks\ISIC_0001871_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0011199.jpg,Processed_Dataset/segmentation/masks\ISIC_0011199_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0001142.jpg,Processed_Dataset/segmentation/masks\ISIC_0001142_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0010238.jpg,Processed_Dataset/segmentation/masks\ISIC_0010238_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0010009.jpg,Processed_Dataset/segmentation/masks\ISIC_0010009_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000287.jpg,Processed_Dataset/segmentation/masks\ISIC_0000287_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000024.jpg,Processed_Dataset/segmentation/masks\ISIC_0000024_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000900.jpg,Processed_Dataset/segmentation/masks\ISIC_0000900_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0012136.jpg,Processed_Dataset/segmentation/masks\ISIC_0012136_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000321.jpg,Processed_Dataset/segmentation/masks\ISIC_0000321_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0010493.jpg,Processed_Dataset/segmentation/masks\ISIC_0010493_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0012216.jpg,Processed_Dataset/segmentation/masks\ISIC_0012216_segmentation.png
Processed_Dataset/segmentation/images\ISIC_0000476.jpg,Processed_Dataset/segmentation/masks\ISIC_0000476_segmentation.png
